1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0005','0005.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0004','0004.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0005','0005.pdf',NULL,NULL,NULL,NULL,78,79,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0004','0004.pdf',NULL,NULL,NULL,NULL,113,139,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0005','0005.pdf',NULL,NULL,19,19,NULL,NULL,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0004','0004.pdf',NULL,NULL,19,22,NULL,NULL,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0007','0007.pdf',29,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0005','0005.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1986,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0004','0004.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0007','0007.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0006','0006.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0007','0007.pdf',NULL,NULL,NULL,NULL,NULL,NULL,91,93,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0006','0006.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0007','0007.pdf',NULL,NULL,NULL,NULL,59,66,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0006','0006.pdf',NULL,NULL,NULL,NULL,62,64,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0007','0007.pdf',NULL,NULL,16,18,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0006','0006.pdf',NULL,NULL,58,61,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',36,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1987,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0006','0006.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,88
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,93
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,46,47,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,59,80,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,23,32,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,71,75,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,24,27,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0009','0009.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0008','0008.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0011','0011.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0011','0011.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0011','0011.pdf',NULL,NULL,NULL,NULL,107,108,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,119,134,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,198,202,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0011','0011.pdf',NULL,NULL,29,37,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,60,67,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0011','0011.pdf',65,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0010','0010.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0012','0012.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0012','0012.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,58,60,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,85,90,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0012','0012.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0012','0012.pdf',NULL,NULL,34,38,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',39,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0013','0013.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1990,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0012','0012.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0015','0015.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0014','0014.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,43
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0015','0015.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0014','0014.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0015','0015.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0014','0014.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0015','0015.pdf',NULL,NULL,18,22,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0014','0014.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0015','0015.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0014','0014.pdf',31,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0017','0017.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0016','0016.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0017','0017.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0016','0016.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,51,52,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,76,80,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0017','0017.pdf',NULL,NULL,NULL,NULL,45,56,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0016','0016.pdf',NULL,NULL,NULL,NULL,31,37,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,24,29,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0017','0017.pdf',NULL,NULL,35,36,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0016','0016.pdf',NULL,NULL,26,28,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',37,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0018','0018.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0017','0017.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1992,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0016','0016.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,30
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0021','0021.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0020','0020.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0019','0019.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0021','0021.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0020','0020.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0019','0019.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,31,43,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,75,84,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0021','0021.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0020','0020.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0019','0019.pdf',NULL,NULL,NULL,NULL,62,64,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0021','0021.pdf',NULL,NULL,13,17,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0020','0020.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0019','0019.pdf',NULL,NULL,13,14,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',51,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0022','0022.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0021','0021.pdf',55,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0020','0020.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1993,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0019','0019.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0023','0023.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0023','0023.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,124,125,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,162,162,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,168,173,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0023','0023.pdf',NULL,NULL,NULL,NULL,66,68,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0024','0024.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,'./GB_Files/IBPS/GOVERNING_BOARD_MEETING/0023','0023.pdf',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
